"fold","id","truth","response","precision_error"
8,60,6.64,6.46072,2.70000000000001
8,76,5.6,5.4488,2.7
8,79,8.48,8.25104,2.70000000000001
8,97,6.52,6.34396,2.70000000000001
8,130,6.74,6.55802,2.7
8,132,6.7,6.5191,2.7
8,148,7.071,6.880083,2.7
8,153,7.35,7.15155,2.7
8,159,7.4,7.2002,2.7
8,165,6.43,6.25639,2.7
8,171,7.52,7.31696,2.70000000000001
8,173,7.5,7.2975,2.70000000000001
8,174,8.4,8.1732,2.70000000000001
8,188,9.06,8.81538,2.69999999999999
8,202,7.5,7.2975,2.70000000000001
9,36,5.18,5.04014,2.70000000000001
9,46,5.515,5.366095,2.7
9,58,6.83,6.64559,2.7
9,68,7.638,7.431774,2.7
9,69,6.886,6.700078,2.70000000000001
9,87,8.47,8.24131,2.7
9,98,8.04,7.82292,2.7
9,99,9.02,8.77646,2.69999999999999
9,100,8.55,8.31915,2.7
9,103,6.48,6.30504,2.70000000000001
9,113,8.64,8.40672,2.70000000000001
9,129,6.9,6.7137,2.7
9,138,8.456,8.227688,2.70000000000001
9,145,7.16,6.96668,2.7
9,149,7.52,7.31696,2.70000000000001
9,155,6.45,6.27585,2.7
9,177,8.09,7.87157,2.70000000000001
9,194,7.84,7.62832,2.7
9,199,9.61,9.35053,2.7
9,201,9.71,9.44783,2.70000000000001
9,203,9.69,9.42837,2.7
10,3,6.35,6.17855,2.7
10,17,6.86,6.67478,2.7
10,19,6.27,6.10071,2.7
10,33,8,7.784,2.7
10,50,6.3,6.1299,2.70000000000001
10,59,5.6,5.4488,2.7
10,72,5.45,5.30285,2.7
10,73,5.16,5.02068,2.70000000000001
10,78,5.09,4.95257,2.7
10,94,7.26,7.06398,2.7
10,106,7.61,7.40453,2.7
10,108,9.42,9.16566,2.70000000000001
10,128,5.97,5.80881,2.70000000000001
10,133,5.74,5.58502,2.7
10,135,6.19,6.02287,2.7
10,146,6.53,6.35369,2.7
10,150,7.04,6.84992,2.7
10,154,6.27,6.10071,2.7
10,167,9.16,8.91268,2.7
10,185,9.7,9.4381,2.70000000000001
10,190,9.46,9.20458,2.70000000000001
10,212,8.36,8.13428,2.70000000000001
1,4,7.398,7.198254,2.7
1,26,6.77,6.58721,2.7
1,38,8.959,8.717107,2.70000000000001
1,42,6.699,6.518127,2.7
1,55,5,4.865,2.7
1,62,6,5.838,2.7
1,70,6,5.838,2.7
1,72,6.648,6.468504,2.7
1,80,7.928,7.713944,2.7
1,91,8.268,8.044764,2.7
1,92,7.26,7.06398,2.7
1,95,8,7.784,2.7
1,121,6.886,6.700078,2.70000000000001
1,135,5.903,5.743619,2.7
1,139,6.119,5.953787,2.70000000000001
1,164,4,3.892,2.7
1,174,7.541,7.337393,2.7
1,177,8.742,8.505966,2.7
1,180,4,3.892,2.7
1,184,5,4.865,2.7
1,189,5.054,4.917542,2.7
1,206,8.137,7.917301,2.7
1,252,5.349,5.204577,2.7
1,264,5.358,5.213334,2.7
1,268,7.319,7.121387,2.70000000000001
1,269,8.3,8.0759,2.7
1,271,5.243,5.101439,2.7
1,275,7.092,6.900516,2.7
1,277,5,4.865,2.7
1,286,6.959,6.771107,2.7
1,301,5.6,5.4488,2.7
1,309,5.747,5.591831,2.7
1,327,6,5.838,2.7
1,330,6.106,5.941138,2.7
1,333,6.688,6.507424,2.7
1,357,7.3,7.1029,2.7
1,366,5.244,5.102412,2.70000000000001
1,373,8.066,7.848218,2.70000000000001
1,379,5.699,5.545127,2.7
1,389,5.921,5.761133,2.7
1,419,6.018,5.855514,2.70000000000001
1,431,7,6.811,2.7
1,448,5.174,5.034302,2.7
1,462,6.678,6.497694,2.7
1,465,8.26,8.03698,2.7
1,471,5.921,5.761133,2.7
1,479,7.319,7.121387,2.70000000000001
1,481,9.161,8.913653,2.7
1,490,7.678,7.470694,2.7
1,491,7.066,6.875218,2.70000000000001
1,513,5.799,5.642427,2.7
1,527,6.714,6.532722,2.7
1,536,8.2,7.9786,2.7
1,537,6.409,6.235957,2.7
1,555,5.653,5.500369,2.70000000000001
1,565,7.92,7.70616,2.7
1,570,6.854,6.668942,2.70000000000001
1,574,5.585,5.434205,2.70000000000001
2,1,5,4.865,2.7
2,12,6.87,6.68451,2.70000000000001
2,17,7.939,7.724647,2.7
2,28,7.149,6.955977,2.7
2,41,7.959,7.744107,2.7
2,60,8.721,8.485533,2.7
2,71,6.668,6.487964,2.7
2,89,6.886,6.700078,2.70000000000001
2,99,5,4.865,2.7
2,100,5,4.865,2.7
2,102,5,4.865,2.7
2,104,5.349,5.204577,2.7
2,110,5.821,5.663833,2.7
2,118,5,4.865,2.7
2,133,5.83,5.67259,2.70000000000001
2,146,6.208,6.040384,2.7
2,156,5,4.865,2.7
2,179,5,4.865,2.7
2,198,6.445,6.270985,2.7
2,200,7.319,7.121387,2.70000000000001
2,209,7.222,7.027006,2.7
2,221,6.337,6.165901,2.7
2,242,5.896,5.736808,2.7
2,247,6.824,6.639752,2.7
2,250,5,4.865,2.7
2,256,6,5.838,2.7
2,260,6.721,6.539533,2.70000000000001
2,261,5,4.865,2.7
2,279,6.208,6.040384,2.7
2,295,5.542,5.392366,2.7
2,303,7,6.811,2.7
2,307,5.699,5.545127,2.7
2,314,9.678,9.416694,2.69999999999999
2,321,7.347,7.148631,2.70000000000001
2,344,5,4.865,2.7
2,348,7.4,7.2002,2.7
2,354,4.796,4.666508,2.7
2,385,6.638,6.458774,2.7
2,386,5.9,5.7407,2.7
2,403,6.523,6.346879,2.7
2,408,6.678,6.497694,2.7
2,422,7.854,7.641942,2.7
2,426,7.298,7.100954,2.7
2,433,7,6.811,2.7
2,434,5.5,5.3515,2.70000000000001
2,437,6.783,6.599859,2.7
2,460,5,4.865,2.7
2,488,7.469,7.267337,2.7
2,496,8.222,8.000006,2.70000000000001
2,497,7.638,7.431774,2.7
2,509,5,4.865,2.7
2,514,6,5.838,2.7
2,525,7.854,7.641942,2.7
2,526,5,4.865,2.7
2,540,8.222,8.000006,2.70000000000001
2,549,5.1,4.9623,2.69999999999999
2,559,7.61,7.40453,2.7
2,572,6.569,6.391637,2.7
3,3,6.276,6.106548,2.7
3,14,7.051,6.860623,2.7
3,19,6.939,6.751647,2.7
3,27,6.703,6.522019,2.7
3,29,5.785,5.628805,2.70000000000001
3,30,6.824,6.639752,2.7
3,35,5,4.865,2.7
3,39,7.469,7.267337,2.7
3,46,5.857,5.698861,2.7
3,50,5.552,5.402096,2.7
3,136,5,4.865,2.7
3,144,7.824,7.612752,2.7
3,145,6.839,6.654347,2.7
3,147,8.42,8.19266,2.7
3,150,7.538,7.334474,2.7
3,151,5.585,5.434205,2.70000000000001
3,155,5.18,5.04014,2.70000000000001
3,158,5.912,5.752376,2.7
3,167,6.342,6.170766,2.7
3,178,7.648,7.441504,2.70000000000001
3,183,5.07,4.93311,2.7
3,187,5,4.865,2.7
3,219,6.162,5.995626,2.7
3,233,5.742,5.586966,2.70000000000001
3,235,8.086,7.867678,2.70000000000001
3,241,6,5.838,2.7
3,266,5.912,5.752376,2.7
3,293,7.6,7.3948,2.70000000000001
3,302,6.301,6.130873,2.7
3,312,6.362,6.190226,2.7
3,317,6.108,5.943084,2.7
3,336,7.721,7.512533,2.70000000000001
3,358,6,5.838,2.7
3,365,8.432,8.204336,2.70000000000001
3,372,7.409,7.208957,2.7
3,375,6.7,6.5191,2.7
3,381,5.143,5.004139,2.70000000000001
3,384,8.222,8.000006,2.70000000000001
3,400,5.357,5.212361,2.7
3,404,7.059,6.868407,2.7
3,412,5.301,5.157873,2.7
3,421,7.292,7.095116,2.7
3,424,7.854,7.641942,2.7
3,435,6.648,6.468504,2.7
3,440,6.444,6.270012,2.70000000000001
3,442,7.361,7.162253,2.7
3,453,6.27,6.10071,2.7
3,470,8.423,8.195579,2.7
3,483,7.886,7.673078,2.7
3,494,6.553,6.376069,2.7
3,515,7.301,7.103873,2.7
3,517,5.574,5.423502,2.7
3,523,5,4.865,2.7
3,538,8.5,8.2705,2.7
3,548,5.6,5.4488,2.7
3,550,5.9,5.7407,2.7
3,552,6.2,6.0326,2.7
4,2,5,4.865,2.7
4,5,7.553,7.349069,2.7
4,6,5.699,5.545127,2.7
4,23,7.032,6.842136,2.7
4,37,7.229,7.033817,2.7
4,44,5.523,5.373879,2.7
4,51,5,4.865,2.7
4,59,5,4.865,2.7
4,79,7.046,6.855758,2.70000000000001
4,86,7.481,7.279013,2.7
4,87,5,4.865,2.7
4,88,7.638,7.431774,2.7
4,98,7.2,7.0056,2.7
4,107,6.169,6.002437,2.7
4,120,6,5.838,2.7
4,124,5.807,5.650211,2.7
4,129,6.658,6.478234,2.7
4,141,5,4.865,2.7
4,149,5.562,5.411826,2.7
4,161,6.081,5.916813,2.7
4,166,4,3.892,2.7
4,176,8.484,8.254932,2.7
4,188,5,4.865,2.7
4,191,5.092,4.954516,2.69999999999999
4,203,8.347,8.121631,2.70000000000001
4,210,5.1,4.9623,2.69999999999999
4,212,6.9,6.7137,2.7
4,217,7.9,7.6867,2.7
4,224,8.34,8.11482,2.7
4,226,5.66,5.50718,2.7
4,230,4.62,4.49526,2.7
4,243,5,4.865,2.7
4,265,6.146,5.980058,2.7
4,284,7,6.811,2.7
4,298,6,5.838,2.7
4,332,5.31,5.16663,2.7
4,343,6.7,6.5191,2.7
4,346,7.585,7.380205,2.7
4,347,5,4.865,2.7
4,359,6.9,6.7137,2.7
4,362,4,3.892,2.7
4,364,5.894,5.734862,2.70000000000001
4,398,7.699,7.491127,2.7
4,401,8.509,8.279257,2.70000000000001
4,409,8.398,8.171254,2.7
4,414,6,5.838,2.7
4,417,6,5.838,2.7
4,445,6.509,6.333257,2.7
4,451,6.668,6.487964,2.7
4,454,6.668,6.487964,2.7
4,466,6.854,6.668942,2.70000000000001
4,467,7.125,6.932625,2.7
4,482,7.301,7.103873,2.7
4,495,8.523,8.292879,2.70000000000001
4,511,5.783,5.626859,2.7
4,516,5.481,5.333013,2.70000000000001
4,541,7.4,7.2002,2.7
5,18,7.721,7.512533,2.70000000000001
5,40,8.553,8.322069,2.7
5,48,6.377,6.204821,2.7
5,61,6.276,6.106548,2.7
5,63,6.721,6.539533,2.70000000000001
5,81,5.921,5.761133,2.7
5,84,8.553,8.322069,2.7
5,94,8.131,7.911463,2.7
5,101,5.852,5.693996,2.7
5,111,5,4.865,2.7
5,112,5.959,5.798107,2.7
5,115,5,4.865,2.7
5,122,5,4.865,2.7
5,132,6.215,6.047195,2.70000000000001
5,137,6.013,5.850649,2.7
5,142,5,4.865,2.7
5,154,6.2,6.0326,2.7
5,170,5,4.865,2.7
5,172,6.224,6.055952,2.7
5,186,5,4.865,2.7
5,208,7.9,7.6867,2.7
5,218,7.086,6.894678,2.70000000000001
5,232,6.854,6.668942,2.70000000000001
5,263,5.001,4.865973,2.7
5,272,9.046,8.801758,2.7
5,281,7.222,7.027006,2.7
5,282,5,4.865,2.7
5,285,6.4,6.2272,2.70000000000001
5,292,7.301,7.103873,2.7
5,296,6.462,6.287526,2.7
5,308,5.6,5.4488,2.7
5,315,6.658,6.478234,2.7
5,329,6.745,6.562885,2.70000000000001
5,334,8.699,8.464127,2.7
5,376,6.4,6.2272,2.70000000000001
5,399,5.452,5.304796,2.70000000000001
5,407,6.602,6.423746,2.7
5,411,6.611,6.432503,2.7
5,416,8.097,7.878381,2.7
5,420,7.051,6.860623,2.7
5,423,7.337,7.138901,2.7
5,430,5,4.865,2.7
5,439,5.824,5.666752,2.7
5,441,6.319,6.148387,2.70000000000001
5,446,6.076,5.911948,2.7
5,476,6.284,6.114332,2.7
5,486,9.398,9.144254,2.7
5,500,7.721,7.512533,2.70000000000001
5,503,5,4.865,2.7
5,534,8.7,8.4651,2.7
5,544,8.523,8.292879,2.70000000000001
5,546,7.745,7.535885,2.70000000000001
5,551,6.2,6.0326,2.7
5,556,6.7,6.5191,2.7
5,558,7.73,7.52129,2.7
5,560,4.9,4.7677,2.7
5,564,7.125,6.932625,2.7
6,7,7.119,6.926787,2.7
6,8,6.28,6.11044,2.70000000000001
6,10,6.244,6.075412,2.7
6,25,5.313,5.169549,2.7
6,36,6.936,6.748728,2.7
6,47,6.699,6.518127,2.7
6,54,6.456,6.281688,2.70000000000001
6,56,5,4.865,2.7
6,66,6.648,6.468504,2.7
6,78,6.523,6.346879,2.7
6,83,5.7,5.5461,2.7
6,116,8.1,7.8813,2.7
6,152,5,4.865,2.7
6,153,6.5,6.3245,2.70000000000001
6,159,4,3.892,2.7
6,162,6.135,5.969355,2.70000000000001
6,163,4,3.892,2.7
6,182,6.658,6.478234,2.7
6,194,7.31,7.11263,2.7
6,211,6.5,6.3245,2.70000000000001
6,227,5.959,5.798107,2.7
6,228,6.187,6.019951,2.70000000000001
6,234,5.796,5.639508,2.7
6,249,5.385,5.239605,2.69999999999999
6,253,5.226,5.084898,2.7
6,318,5.538,5.388474,2.7
6,319,5.959,5.798107,2.7
6,323,6.432,6.258336,2.70000000000001
6,337,6.187,6.019951,2.70000000000001
6,342,6,5.838,2.7
6,355,6.854,6.668942,2.70000000000001
6,367,5,4.865,2.7
6,370,6,5.838,2.7
6,377,7.959,7.744107,2.7
6,390,5,4.865,2.7
6,391,6.1,5.9353,2.7
6,392,6.509,6.333257,2.7
6,405,5.699,5.545127,2.7
6,429,7.346,7.147658,2.7
6,436,5.573,5.422529,2.70000000000001
6,444,6.158,5.991734,2.7
6,455,5.991,5.829243,2.7
6,468,7.175,6.981275,2.70000000000001
6,475,5.659,5.506207,2.7
6,489,6.31,6.13963,2.7
6,493,7.076,6.884948,2.7
6,499,6.7,6.5191,2.7
6,504,7.585,7.380205,2.7
6,505,6.996,6.807108,2.7
6,506,5.638,5.485774,2.7
6,510,4,3.892,2.7
6,512,5,4.865,2.7
6,528,6.475,6.300175,2.7
6,533,5,4.865,2.7
6,542,7.155,6.961815,2.70000000000001
6,562,8.51,8.28023,2.7
6,568,5.2,5.0596,2.70000000000001
7,11,6.854,6.668942,2.70000000000001
7,22,7.155,6.961815,2.70000000000001
7,49,6.027,5.864271,2.70000000000001
7,53,5,4.865,2.7
7,67,6.398,6.225254,2.7
7,68,6.629,6.450017,2.70000000000001
7,76,6.939,6.751647,2.7
7,90,5.384,5.238632,2.70000000000001
7,96,5,4.865,2.7
7,114,6.9,6.7137,2.7
7,119,5,4.865,2.7
7,128,7.699,7.491127,2.7
7,169,5.62,5.46826,2.7
7,171,6.41,6.23693,2.7
7,185,5,4.865,2.7
7,202,7.804,7.593292,2.7
7,207,6.545,6.368285,2.7
7,220,5.62,5.46826,2.7
7,229,7.131,6.938463,2.7
7,246,8.155,7.934815,2.7
7,248,5.7,5.5461,2.7
7,251,5,4.865,2.7
7,255,5.301,5.157873,2.7
7,258,5.638,5.485774,2.7
7,270,5.597,5.445881,2.70000000000001
7,288,5.638,5.485774,2.7
7,294,5.032,4.896136,2.7
7,306,6.481,6.306013,2.7
7,310,5.542,5.392366,2.7
7,311,5.818,5.660914,2.70000000000001
7,324,6.7,6.5191,2.7
7,341,6.384,6.211632,2.70000000000001
7,351,6.699,6.518127,2.7
7,352,5,4.865,2.7
7,378,5.857,5.698861,2.7
7,388,7.799,7.588427,2.7
7,393,4,3.892,2.7
7,394,5.678,5.524694,2.7
7,402,5,4.865,2.7
7,418,8.155,7.934815,2.7
7,438,6.432,6.258336,2.70000000000001
7,449,7.215,7.020195,2.70000000000001
7,456,5.828,5.670644,2.7
7,459,5,4.865,2.7
7,461,6.886,6.700078,2.70000000000001
7,469,7.523,7.319879,2.7
7,472,9.959,9.690107,2.7
7,477,6.854,6.668942,2.70000000000001
7,507,5,4.865,2.7
7,508,5,4.865,2.7
7,519,5.72,5.56556,2.7
7,539,6.602,6.423746,2.7
7,543,9.2,8.9516,2.7
7,553,5.6,5.4488,2.7
7,561,6.3,6.1299,2.70000000000001
7,563,9.02,8.77646,2.69999999999999
7,569,5.8,5.6434,2.7
7,571,6.824,6.639752,2.7
8,15,7.796,7.585508,2.7
8,16,7.409,7.208957,2.7
8,21,7.167,6.973491,2.70000000000001
8,24,9.796,9.531508,2.70000000000001
8,32,6.959,6.771107,2.7
8,34,5,4.865,2.7
8,45,5.793,5.636589,2.70000000000001
8,58,5,4.865,2.7
8,64,6.398,6.225254,2.7
8,69,9.292,9.041116,2.70000000000001
8,73,6.824,6.639752,2.7
8,75,6.004,5.841892,2.7
8,82,7.52,7.31696,2.70000000000001
8,85,5,4.865,2.7
8,97,5,4.865,2.7
8,106,6.371,6.198983,2.7
8,109,5.5,5.3515,2.70000000000001
8,126,5.921,5.761133,2.7
8,131,5.917,5.757241,2.7
8,165,5,4.865,2.7
8,168,6.208,6.040384,2.7
8,192,5.082,4.944786,2.7
8,195,6.839,6.654347,2.7
8,196,6.097,5.932381,2.7
8,197,6.197,6.029681,2.7
8,201,5,4.865,2.7
8,204,8.174,7.953302,2.70000000000001
8,205,5.377,5.231821,2.7
8,276,5,4.865,2.7
8,289,6.133,5.967409,2.7
8,291,6.62,6.44126,2.70000000000001
8,297,7.8,7.5894,2.7
8,304,6.886,6.700078,2.70000000000001
8,316,6.092,5.927516,2.7
8,325,5.7,5.5461,2.7
8,340,6.523,6.346879,2.7
8,349,8.1,7.8813,2.7
8,353,7.009,6.819757,2.7
8,356,6.569,6.391637,2.7
8,361,4,3.892,2.7
8,368,8.31,8.08563,2.7
8,396,7.444,7.243012,2.70000000000001
8,397,7.509,7.306257,2.7
8,406,7.602,7.396746,2.7
8,413,7.076,6.884948,2.7
8,450,7,6.811,2.7
8,452,6.783,6.599859,2.7
8,464,8.721,8.485533,2.7
8,484,6.357,6.185361,2.7
8,485,5.131,4.992463,2.70000000000001
8,487,5.396,5.250308,2.70000000000001
8,501,5.367,5.222091,2.7
8,520,5.495,5.346635,2.7
8,521,5,4.865,2.7
8,524,7.523,7.319879,2.7
8,530,5.458,5.310634,2.7
8,531,5,4.865,2.7
8,573,6.921,6.734133,2.7
9,20,6.53,6.35369,2.7
9,31,6.387,6.214551,2.7
9,33,9.409,9.154957,2.70000000000001
9,57,5,4.865,2.7
9,74,6.545,6.368285,2.7
9,77,7.222,7.027006,2.7
9,103,5.9,5.7407,2.7
9,117,5,4.865,2.7
9,127,5.713,5.558749,2.70000000000001
9,140,5,4.865,2.7
9,143,5,4.865,2.7
9,157,5.752,5.596696,2.7
9,181,6.374,6.201902,2.7
9,193,5.029,4.893217,2.7
9,199,8.26,8.03698,2.7
9,213,6.1,5.9353,2.7
9,216,6.14,5.97422,2.7
9,223,9.602,9.342746,2.7
9,225,6.648,6.468504,2.7
9,237,6.924,6.737052,2.7
9,239,5,4.865,2.7
9,245,7.284,7.087332,2.7
9,254,5.553,5.403069,2.70000000000001
9,257,8.125,7.905625,2.7
9,259,7.046,6.855758,2.70000000000001
9,262,7.301,7.103873,2.7
9,267,5.752,5.596696,2.7
9,273,5,4.865,2.7
9,278,5,4.865,2.7
9,283,6.602,6.423746,2.7
9,287,7.125,6.932625,2.7
9,290,5,4.865,2.7
9,313,6.9,6.7137,2.7
9,320,7.456,7.254688,2.70000000000001
9,322,5.824,5.666752,2.7
9,328,7.432,7.231336,2.70000000000001
9,363,4,3.892,2.7
9,369,4.721,4.593533,2.7
9,371,7.5,7.2975,2.70000000000001
9,374,5,4.865,2.7
9,380,5.818,5.660914,2.70000000000001
9,382,5.928,5.767944,2.7
9,383,5.914,5.754322,2.70000000000001
9,395,7,6.811,2.7
9,427,8.893,8.652889,2.70000000000001
9,432,5.714,5.559722,2.70000000000001
9,443,6.51,6.33423,2.7
9,458,7.903,7.689619,2.7
9,474,5.932,5.771836,2.7
9,480,9.102,8.856246,2.7
9,518,5.222,5.081006,2.7
9,522,5.444,5.297012,2.70000000000001
9,532,7.155,6.961815,2.70000000000001
9,535,8.222,8.000006,2.70000000000001
9,554,6.481,6.306013,2.7
9,557,7.301,7.103873,2.7
9,567,6.8,6.6164,2.7
9,575,6.721,6.539533,2.70000000000001
10,9,7.62,7.41426,2.70000000000001
10,13,7.102,6.910246,2.70000000000001
10,43,5,4.865,2.7
10,52,8.68,8.44564,2.70000000000001
10,65,6.796,6.612508,2.7
10,93,6.983,6.794459,2.7
10,105,7.2,7.0056,2.7
10,108,8,7.784,2.7
10,113,8.6,8.3678,2.70000000000001
10,123,6.959,6.771107,2.7
10,125,5,4.865,2.7
10,130,5,4.865,2.7
10,134,5,4.865,2.7
10,138,5,4.865,2.7
10,148,5.754,5.598642,2.70000000000001
10,160,5.543,5.393339,2.7
10,173,8.793,8.555589,2.7
10,175,7.527,7.323771,2.7
10,190,5,4.865,2.7
10,214,8.347,8.121631,2.70000000000001
10,215,7.99,7.77427,2.7
10,222,8.959,8.717107,2.70000000000001
10,231,5,4.865,2.7
10,236,8.796,8.558508,2.7
10,238,6.161,5.994653,2.7
10,240,5.87,5.71151,2.70000000000001
10,244,5.7,5.5461,2.7
10,274,5.921,5.761133,2.7
10,280,8.509,8.279257,2.70000000000001
10,299,5,4.865,2.7
10,300,7.046,6.855758,2.70000000000001
10,305,8.69,8.45537,2.70000000000001
10,326,7.137,6.944301,2.7
10,331,8.31,8.08563,2.7
10,335,5,4.865,2.7
10,338,6.523,6.346879,2.7
10,339,6.409,6.235957,2.7
10,345,7.796,7.585508,2.7
10,350,8.187,7.965951,2.7
10,360,5,4.865,2.7
10,387,5,4.865,2.7
10,410,5.84,5.68232,2.7
10,415,7.301,7.103873,2.7
10,425,6.607,6.428611,2.7
10,428,6.983,6.794459,2.7
10,447,7.401,7.201173,2.7
10,457,5,4.865,2.7
10,463,8.854,8.614942,2.7
10,473,9.585,9.326205,2.70000000000001
10,478,8.222,8.000006,2.70000000000001
10,492,6.171,6.004383,2.70000000000001
10,498,5.26,5.11798,2.70000000000001
10,502,6.301,6.130873,2.7
10,529,5.66,5.50718,2.7
10,545,6.959,6.771107,2.7
10,547,7.051,6.860623,2.7
10,566,8.11,7.89103,2.70000000000001
1,1,7.367,7.168091,2.70000000000001
1,3,6.5,6.3245,2.70000000000001
1,18,5,4.865,2.7
1,20,6.004,5.841892,2.7
1,35,8.252,8.029196,2.7
1,48,6.91,6.72343,2.70000000000001
1,49,7.544,7.340312,2.70000000000001
1,51,5.915,5.755295,2.7
1,55,6.428,6.254444,2.70000000000001
1,64,6.851,6.666023,2.7
1,96,7.056,6.865488,2.7
2,10,7.485,7.282905,2.7
2,13,8.187,7.965951,2.7
2,21,6.506,6.330338,2.7
2,30,8.108,7.889084,2.7
2,56,7.509,7.306257,2.7
2,67,6.291,6.121143,2.70000000000001
2,71,6.745,6.562885,2.70000000000001
2,91,6.081,5.916813,2.7
2,99,8.854,8.614942,2.7
2,102,8.542,8.311366,2.7
2,103,8.595,8.362935,2.7
3,2,5.896,5.736808,2.7
3,22,4.301,4.184873,2.70000000000001
3,24,8.824,8.585752,2.70000000000001
3,27,7.409,7.208957,2.7
3,34,8.131,7.911463,2.7
3,36,8.347,8.121631,2.70000000000001
3,43,7.31,7.11263,2.7
3,83,8.328,8.103144,2.70000000000001
3,94,6.181,6.014113,2.7
3,104,5,4.865,2.7
3,109,8.585,8.353205,2.7
4,8,8.578,8.346394,2.69999999999999
4,19,4,3.892,2.7
4,26,8.62,8.38726,2.7
4,53,6.294,6.124062,2.7
4,61,5.767,5.611291,2.7
4,63,7.184,6.990032,2.7
4,70,6.979,6.790567,2.7
4,73,7.032,6.842136,2.7
4,77,7.886,7.673078,2.7
4,93,5,4.865,2.7
4,100,5.469,5.321337,2.70000000000001
4,114,8.304,8.079792,2.70000000000001
5,6,8.818,8.579914,2.70000000000001
5,14,8.036,7.819028,2.7
5,15,5.804,5.647292,2.7
5,32,7.051,6.860623,2.7
5,40,8.456,8.227688,2.70000000000001
5,46,7.493,7.290689,2.7
5,57,8.398,8.171254,2.7
5,82,8.444,8.216012,2.7
5,84,6.83,6.64559,2.7
5,86,8.638,8.404774,2.7
5,98,6.191,6.023843,2.70000000000001
6,11,9.032,8.788136,2.7
6,28,8.022,7.805406,2.70000000000001
6,38,7.678,7.470694,2.7
6,39,8.377,8.150821,2.7
6,54,6.365,6.193145,2.7
6,68,7,6.811,2.7
6,72,7.863,7.650699,2.7
6,75,7,6.811,2.7
6,76,6.79,6.60667,2.7
6,88,8.658,8.424234,2.70000000000001
6,92,5.764,5.608372,2.7
7,7,8.754,8.517642,2.70000000000001
7,29,7.456,7.254688,2.70000000000001
7,37,8.208,7.986384,2.7
7,41,8.244,8.021412,2.7
7,47,6.959,6.771107,2.7
7,78,8.432,8.204336,2.70000000000001
7,79,8.481,8.252013,2.7
7,90,7.947,7.732431,2.7
7,95,7.517,7.314041,2.7
7,97,6.745,6.562885,2.70000000000001
7,108,7.551,7.347123,2.7
7,111,7,6.811,2.7
8,9,9.469,9.213337,2.7
8,17,6.233,6.064709,2.7
8,23,4.602,4.477746,2.70000000000001
8,25,6.606,6.427638,2.7
8,33,8.161,7.940653,2.7
8,42,8.745,8.508885,2.7
8,50,6.366,6.194118,2.7
8,74,7.244,7.048412,2.7
8,81,7.467,7.265391,2.70000000000001
8,101,7.845,7.633185,2.70000000000001
8,105,7.678,7.470694,2.7
8,112,7.602,7.396746,2.7
9,4,8.714,8.478722,2.70000000000001
9,5,7.194,6.999762,2.7
9,44,8.027,7.810271,2.7
9,45,7.432,7.231336,2.70000000000001
9,59,7.353,7.154469,2.7
9,62,9.097,8.851381,2.7
9,66,6.79,6.60667,2.7
9,85,8.174,7.953302,2.70000000000001
9,87,8.553,8.322069,2.7
9,107,8.854,8.614942,2.7
9,110,8.523,8.292879,2.70000000000001
10,12,8.535,8.304555,2.69999999999999
10,16,4.301,4.184873,2.70000000000001
10,31,8.06,7.84238,2.7
10,52,6.9,6.7137,2.7
10,58,6.854,6.668942,2.70000000000001
10,60,7.288,7.091224,2.7
10,65,6.466,6.291418,2.7
10,69,6.461,6.286553,2.7
10,80,8.301,8.076873,2.70000000000001
10,89,6.614,6.435422,2.7
10,106,8.143,7.923139,2.7
10,113,7.62,7.41426,2.70000000000001
1,4,6.79,6.60667,2.7
1,24,7.086,6.894678,2.70000000000001
1,29,7.252,7.056196,2.7
1,38,7.1,6.9083,2.7
1,61,7,6.811,2.7
1,70,9.4,9.1462,2.7
1,71,9.9,9.6327,2.70000000000001
1,87,7.2,7.0056,2.7
1,92,8.801,8.563373,2.7
1,101,7.6,7.3948,2.70000000000001
1,117,10,9.73,2.7
1,120,7.4,7.2002,2.7
1,127,8.3,8.0759,2.7
1,129,8.9,8.6597,2.69999999999999
1,153,8.108,7.889084,2.7
1,164,4.585,4.461205,2.70000000000001
1,191,6.222,6.054006,2.7
1,206,6.585,6.407205,2.70000000000001
1,240,7.229,7.033817,2.7
1,271,6.721,6.539533,2.70000000000001
1,280,6.387,6.214551,2.7
1,284,6.328,6.157144,2.70000000000001
1,295,6.585,6.407205,2.70000000000001
1,316,6.237,6.068601,2.7
1,318,5.664,5.511072,2.7
1,339,6.108,5.943084,2.7
1,344,5.722,5.567506,2.70000000000001
1,347,9.222,8.973006,2.7
1,352,9.066,8.821218,2.70000000000001
1,353,8.577,8.345421,2.7
1,360,5,4.865,2.7
1,362,7.914,7.700322,2.7
1,365,8.883,8.643159,2.7
1,368,10.699,10.410127,2.70000000000001
1,394,9.1,8.8543,2.69999999999999
1,403,6.35,6.17855,2.7
1,427,8.337,8.111901,2.7
1,428,7.432,7.231336,2.70000000000001
1,433,6.951,6.763323,2.7
1,446,8.538,8.307474,2.69999999999999
1,450,8.721,8.485533,2.7
1,451,6.873,6.687429,2.70000000000001
1,469,8.495,8.265635,2.7
1,489,6.57,6.39261,2.7
1,498,8.4,8.1732,2.70000000000001
1,500,7.7,7.4921,2.70000000000001
1,509,5.937,5.776701,2.7
1,516,8.699,8.464127,2.7
1,519,8.3,8.0759,2.7
