"fold","id","truth","response","precision_error"
4,1622,5,4.935,1.30000000000001
4,1660,6.971,6.880377,1.3
4,1676,7.82,7.71834,1.3
4,1702,6,5.922,1.3
4,1711,6,5.922,1.3
4,1720,5.013,4.947831,1.3
4,1725,5.31,5.24097,1.29999999999999
4,1727,4.886,4.822482,1.3
4,1737,6.745,6.657315,1.30000000000001
4,1744,6.222,6.141114,1.30000000000001
4,1761,6.49,6.40563,1.3
4,1764,6.191,6.110517,1.3
4,1776,7.62,7.52094,1.3
4,1789,9.339,9.217593,1.3
4,1790,9.928,9.798936,1.3
4,1799,7.231,7.136997,1.3
4,1821,7.638,7.538706,1.30000000000001
4,1823,7.229,7.135023,1.3
4,1843,5.699,5.624913,1.30000000000001
4,1849,6.014,5.935818,1.3
4,1866,6,5.922,1.3
4,1886,6,5.922,1.3
4,1888,7.752,7.651224,1.3
4,1901,8.032,7.927584,1.30000000000001
4,1920,7,6.909,1.3
4,1935,6.302,6.220074,1.3
4,1947,6.201,6.120387,1.30000000000001
4,1962,7.721,7.620627,1.3
4,1977,6.572,6.486564,1.30000000000001
4,1997,6,5.922,1.3
4,1999,6,5.922,1.3
4,2005,5.301,5.232087,1.3
4,2013,8.527,8.416149,1.3
4,2031,6.469,6.384903,1.3
4,2069,5.745,5.670315,1.29999999999999
4,2072,5,4.935,1.30000000000001
4,2093,7.475,7.377825,1.3
4,2097,9.347,9.225489,1.3
4,2112,6,5.922,1.3
4,2119,6,5.922,1.3
4,2127,7.232,7.137984,1.3
4,2137,5,4.935,1.30000000000001
4,2142,6.194,6.113478,1.3
4,2157,5,4.935,1.30000000000001
4,2193,7.058,6.966246,1.3
4,2213,6.703,6.615861,1.30000000000001
4,2216,7.836,7.734132,1.30000000000001
4,2222,6.456,6.372072,1.3
4,2240,5.611,5.538057,1.30000000000001
4,2242,7.063,6.971181,1.3
4,2246,8.824,8.709288,1.30000000000001
4,2264,5.157,5.089959,1.29999999999999
4,2273,6.523,6.438201,1.3
4,2285,5.693,5.618991,1.3
4,2287,8.21,8.10327,1.30000000000001
4,2293,6.567,6.481629,1.3
4,2299,6.578,6.492486,1.3
4,2304,7.222,7.128114,1.3
4,2305,4.921,4.857027,1.3
4,2328,8.301,8.193087,1.3
4,2346,5.408,5.337696,1.3
4,2357,7.339,7.243593,1.3
4,2389,5.959,5.881533,1.30000000000001
4,2391,6.479,6.394773,1.3
4,2393,6.824,6.735288,1.3
4,2404,6.951,6.860637,1.3
4,2405,6.484,6.399708,1.30000000000001
4,2406,6.276,6.194412,1.3
4,2415,5.921,5.844027,1.3
4,2416,7.847,7.744989,1.3
4,2418,6.783,6.694821,1.3
4,2422,8.244,8.136828,1.3
4,2435,6.344,6.261528,1.3
4,2442,7.759,7.658133,1.3
4,2445,6.509,6.424383,1.3
4,2451,6.658,6.571446,1.30000000000001
4,2470,7.194,7.100478,1.3
4,2502,6.157,6.076959,1.30000000000001
4,2520,6,5.922,1.3
4,2523,9.023,8.905701,1.30000000000001
4,2527,6.752,6.664224,1.3
4,2532,6.105,6.025635,1.3
4,2539,6.721,6.633627,1.30000000000001
4,2559,6.577,6.491499,1.3
4,2563,4.298,4.242126,1.3
4,2611,6.529,6.444123,1.29999999999999
4,2644,6.361,6.278307,1.3
4,2660,6.444,6.360228,1.3
4,2661,7.469,7.371903,1.3
4,2695,6,5.922,1.3
4,2705,5.602,5.529174,1.3
4,2711,5,4.935,1.30000000000001
4,2717,6.58,6.49446,1.3
4,2718,6,5.922,1.3
4,2719,6.435,6.351345,1.3
4,2721,6.387,6.303969,1.3
4,2727,6.137,6.057219,1.29999999999999
4,2732,5.14,5.07318,1.3
4,2768,7.398,7.301826,1.30000000000001
4,2770,5.854,5.777898,1.29999999999999
4,2781,7.975,7.871325,1.3
4,2783,6.444,6.360228,1.3
4,2796,7.303,7.208061,1.3
4,2804,6.268,6.186516,1.29999999999999
4,2808,5.658,5.584446,1.29999999999999
4,2812,6.886,6.796482,1.3
4,2814,5,4.935,1.30000000000001
4,2832,5,4.935,1.30000000000001
4,2841,6.582,6.496434,1.3
4,2844,4.745,4.683315,1.3
4,2849,5,4.935,1.30000000000001
4,2851,8.398,8.288826,1.29999999999999
4,2862,5.076,5.010012,1.3
4,2866,5,4.935,1.30000000000001
4,2876,5,4.935,1.30000000000001
4,2893,7.538,7.440006,1.3
4,2898,5.578,5.505486,1.3
4,2908,5.65,5.57655,1.3
4,2922,5.187,5.119569,1.3
4,2930,5.951,5.873637,1.3
4,2939,7.387,7.290969,1.3
4,2942,5,4.935,1.30000000000001
4,2944,5.328,5.258736,1.30000000000001
4,2964,7.528,7.430136,1.30000000000001
4,2970,5.347,5.277489,1.30000000000001
4,2979,6.688,6.601056,1.3
4,2990,6,5.922,1.3
4,2997,6,5.922,1.3
4,3019,5,4.935,1.30000000000001
4,3033,5.879,5.802573,1.3
4,3052,4.699,4.637913,1.29999999999999
4,3069,4.886,4.822482,1.3
4,3070,6.359,6.276333,1.3
4,3078,7.337,7.241619,1.3
4,3096,7.387,7.290969,1.3
4,3097,8,7.896,1.3
4,3115,5.75,5.67525,1.3
4,3126,6.556,6.470772,1.3
4,3140,5.496,5.424552,1.3
4,3145,5.921,5.844027,1.3
4,3150,6.889,6.799443,1.3
4,3151,5,4.935,1.30000000000001
4,3161,8.921,8.805027,1.3
4,3205,9.496,9.372552,1.3
4,3210,6,5.922,1.3
4,3231,6.455,6.371085,1.3
4,3248,7.013,6.921831,1.3
4,3270,7.638,7.538706,1.30000000000001
4,3272,4.178,4.123686,1.29999999999999
4,3276,6.854,6.764898,1.30000000000001
4,3288,7.23,7.13601,1.3
4,3301,6.602,6.516174,1.3
4,3303,6.523,6.438201,1.3
4,3304,6.539,6.453993,1.3
4,3326,5.598,5.525226,1.3
4,3331,7.785,7.683795,1.3
4,3332,7.309,7.213983,1.3
4,3333,5.47,5.39889,1.3
4,3364,6,5.922,1.3
4,3368,5.457,5.386059,1.30000000000001
4,3383,9.638,9.512706,1.3
4,3396,9.602,9.477174,1.30000000000001
4,3397,7.26,7.16562,1.3
4,3411,6.64,6.55368,1.3
4,3412,6.066,5.987142,1.30000000000001
4,3413,7.201,7.107387,1.30000000000001
4,3420,7.018,6.926766,1.3
4,3421,6.523,6.438201,1.3
4,3428,7.526,7.428162,1.3
4,3454,5.189,5.121543,1.3
4,3464,8.237,8.129919,1.30000000000001
4,3478,5.031,4.965597,1.3
4,3485,8.704,8.590848,1.29999999999999
4,3493,7.509,7.411383,1.30000000000001
4,3512,7.523,7.425201,1.3
4,3527,7.606,7.507122,1.3
4,3530,6,5.922,1.3
4,3534,4.213,4.158231,1.30000000000001
4,3543,6.137,6.057219,1.29999999999999
4,3544,5.155,5.087985,1.30000000000001
4,3549,7,6.909,1.3
4,3553,5.924,5.846988,1.3
4,3557,6,5.922,1.3
4,3558,6,5.922,1.3
4,3563,7.327,7.231749,1.3
4,3591,5.852,5.775924,1.30000000000001
4,3596,7.799,7.697613,1.3
4,3615,6.554,6.468798,1.3
4,3622,9.208,9.088296,1.30000000000001
4,3630,5.572,5.499564,1.3
4,3646,7.959,7.855533,1.3
4,3661,6.879,6.789573,1.3
4,3662,6.936,6.845832,1.3
4,3666,6.842,6.753054,1.3
4,3686,6.48,6.39576,1.3
4,3697,7.26,7.16562,1.3
4,3702,6.048,5.969376,1.30000000000001
4,3703,7.678,7.578186,1.3
4,3720,4,3.948,1.3
4,3723,6.306,6.224022,1.30000000000001
4,3730,6.801,6.712587,1.3
4,3731,6.629,6.542823,1.3
4,3733,7.181,7.087647,1.30000000000001
4,3763,5.424,5.353488,1.3
4,3768,5.524,5.452188,1.30000000000001
4,3801,7.317,7.221879,1.3
4,3802,7,6.909,1.3
4,3810,5.444,5.373228,1.3
4,3814,6.42,6.33654,1.29999999999999
4,3818,7.387,7.290969,1.3
4,3827,6.881,6.791547,1.3
4,3830,7.445,7.348215,1.3
4,3839,8.405,8.295735,1.30000000000001
4,3842,7.721,7.620627,1.3
4,3854,6.108,6.028596,1.3
4,3858,9.167,9.047829,1.3
4,3861,6,5.922,1.3
4,3879,6,5.922,1.3
4,3892,5.445,5.374215,1.3
4,3917,8.545,8.433915,1.29999999999999
4,3923,8.201,8.094387,1.29999999999999
4,3945,4.886,4.822482,1.3
4,3955,5.094,5.027778,1.3
4,3957,5.416,5.345592,1.30000000000001
4,3962,7.237,7.142919,1.3
4,3969,7.481,7.383747,1.3
4,3975,6,5.922,1.3
4,3981,6.701,6.613887,1.30000000000001
4,3983,8.108,8.002596,1.3
4,3985,5.537,5.465019,1.3
4,4002,6.686,6.599082,1.3
4,4007,7.305,7.210035,1.3
4,4031,7,6.909,1.3
4,4035,5,4.935,1.30000000000001
4,4039,4.886,4.822482,1.3
4,4041,6.754,6.666198,1.3
4,4049,7.357,7.261359,1.30000000000001
4,4065,6.706,6.618822,1.3
4,4082,6.234,6.152958,1.3
4,4085,6.095,6.015765,1.3
4,4109,6.398,6.314826,1.29999999999999
4,4110,6.777,6.688899,1.3
4,4112,4.815,4.752405,1.3
4,4164,5.293,5.224191,1.3
4,4165,6.167,6.086829,1.3
4,4192,7.347,7.251489,1.3
4,4219,7.445,7.348215,1.3
4,4225,6.854,6.764898,1.30000000000001
4,4229,7.071,6.979077,1.30000000000001
4,4235,7.523,7.425201,1.3
4,4245,6.971,6.880377,1.3
4,4249,7.507,7.409409,1.30000000000001
4,4252,6.389,6.305943,1.3
4,4258,4.824,4.761288,1.30000000000001
4,4261,6.201,6.120387,1.30000000000001
4,4270,5.658,5.584446,1.29999999999999
4,4286,7.495,7.397565,1.3
4,4288,6.032,5.953584,1.3
4,4313,6,5.922,1.3
4,4322,6.492,6.407604,1.3
4,4331,7.825,7.723275,1.3
4,4339,8.524,8.413188,1.29999999999999
4,4347,7.495,7.397565,1.3
4,4351,7.161,7.067907,1.3
4,4364,6,5.922,1.3
4,4365,7.041,6.949467,1.3
4,4374,5.441,5.370267,1.29999999999999
5,2,6.947,6.856689,1.3
5,7,6.93,6.83991,1.3
5,10,6.676,6.589212,1.3
5,12,6.721,6.633627,1.30000000000001
5,26,7.31,7.21497,1.30000000000001
5,62,5.613,5.540031,1.30000000000001
5,70,7.398,7.301826,1.30000000000001
5,71,8.699,8.585913,1.3
5,100,6.187,6.106569,1.3
5,101,4.807,4.744509,1.29999999999999
5,103,5.745,5.670315,1.29999999999999
5,107,5.409,5.338683,1.3
5,111,6.577,6.491499,1.3
5,122,6.445,6.361215,1.3
5,124,6,5.922,1.3
5,128,7.409,7.312683,1.3
5,144,7.699,7.598913,1.3
5,160,5.423,5.352501,1.3
5,171,5.903,5.826261,1.3
5,211,6,5.922,1.3
5,260,6.046,5.967402,1.30000000000001
5,264,8.398,8.288826,1.29999999999999
5,269,5.616,5.542992,1.3
5,281,7.102,7.009674,1.3
5,282,4.78,4.71786,1.30000000000001
5,287,5.036,4.970532,1.3
5,292,5.334,5.264658,1.3
5,297,5,4.935,1.30000000000001
5,322,5.464,5.392968,1.3
5,323,5.921,5.844027,1.3
5,326,5,4.935,1.30000000000001
5,328,5,4.935,1.30000000000001
5,377,6.25,6.16875,1.3
5,379,5,4.935,1.30000000000001
5,411,5.319,5.249853,1.3
5,416,9.7,9.5739,1.30000000000001
5,417,6,5.922,1.3
5,436,6.599,6.513213,1.3
5,443,7.538,7.440006,1.3
5,464,6.06,5.98122,1.3
5,482,9.022,8.904714,1.3
5,489,7.664,7.564368,1.3
5,526,6,5.922,1.3
5,536,5.444,5.373228,1.3
5,546,5,4.935,1.30000000000001
5,554,6.038,5.959506,1.3
5,556,6.236,6.154932,1.3
5,572,5.936,5.858832,1.30000000000001
5,575,7.38,7.28406,1.3
5,579,6.712,6.624744,1.3
5,582,7.412,7.315644,1.3
5,584,6.02,5.94174,1.3
5,589,7.538,7.440006,1.3
5,604,6.697,6.609939,1.3
5,620,4.681,4.620147,1.3
5,630,5.21,5.14227,1.3
5,634,7.377,7.281099,1.30000000000001
5,645,5.602,5.529174,1.3
5,659,8.301,8.193087,1.3
5,664,7.133,7.040271,1.3
5,665,7.77,7.66899,1.30000000000001
5,669,6.429,6.345423,1.3
5,679,6.932,6.841884,1.3
5,697,5.951,5.873637,1.3
5,723,6.071,5.992077,1.29999999999999
5,734,7.886,7.783482,1.3
5,758,6.959,6.868533,1.3
5,770,5.533,5.461071,1.3
5,778,6.347,6.264489,1.3
5,782,5.66,5.58642,1.3
5,787,5.914,5.837118,1.30000000000001
5,788,6.864,6.774768,1.3
5,818,5.301,5.232087,1.3
5,851,6.777,6.688899,1.3
5,862,5.201,5.133387,1.29999999999999
5,866,6.959,6.868533,1.3
5,869,8.066,7.961142,1.3
5,870,5,4.935,1.30000000000001
5,874,6.138,6.058206,1.3
5,877,5,4.935,1.30000000000001
5,878,6.569,6.483603,1.30000000000001
5,879,6,5.922,1.3
5,894,6.678,6.591186,1.30000000000001
5,898,6.824,6.735288,1.3
5,904,6,5.922,1.3
5,906,6.474,6.389838,1.3
5,918,6,5.922,1.3
5,923,5,4.935,1.30000000000001
5,980,8.638,8.525706,1.3
5,993,6.301,6.219087,1.3
5,1006,6.565,6.479655,1.3
5,1027,6.86,6.77082,1.3
5,1042,5.15,5.08305,1.30000000000001
5,1059,7.321,7.225827,1.3
5,1062,7.387,7.290969,1.3
5,1069,6.086,6.006882,1.3
5,1073,6.924,6.833988,1.3
5,1076,7.745,7.644315,1.3
5,1094,6.004,5.925948,1.30000000000001
5,1100,7.252,7.157724,1.3
5,1106,8.523,8.412201,1.3
5,1107,5,4.935,1.30000000000001
5,1113,7.299,7.204113,1.3
5,1117,7.947,7.843689,1.3
5,1125,6.618,6.531966,1.3
5,1126,6.382,6.299034,1.3
5,1130,7.921,7.818027,1.30000000000001
5,1154,6.81,6.72147,1.30000000000001
5,1163,6.036,5.957532,1.3
5,1183,7.387,7.290969,1.3
5,1205,6.394,6.310878,1.30000000000001
5,1213,5.553,5.480811,1.3
5,1222,9.187,9.067569,1.30000000000001
5,1228,5,4.935,1.30000000000001
5,1240,6.602,6.516174,1.3
5,1241,8.237,8.129919,1.30000000000001
5,1252,6.24,6.15888,1.3
5,1256,6,5.922,1.3
5,1257,7.456,7.359072,1.3
5,1259,6,5.922,1.3
5,1276,7.886,7.783482,1.3
5,1283,4.282,4.226334,1.30000000000001
5,1286,6.759,6.671133,1.3
5,1290,6.694,6.606978,1.3
5,1327,7,6.909,1.3
5,1345,6.658,6.571446,1.30000000000001
5,1346,8.377,8.268099,1.29999999999999
5,1364,7,6.909,1.3
5,1382,7.721,7.620627,1.3
5,1398,7.027,6.935649,1.30000000000001
5,1409,6,5.922,1.3
5,1413,6,5.922,1.3
5,1423,6,5.922,1.3
5,1424,6,5.922,1.3
5,1425,6.387,6.303969,1.3
5,1441,7.252,7.157724,1.3
5,1458,6.87,6.78069,1.3
5,1468,7.368,7.272216,1.3
5,1473,6.407,6.323709,1.3
5,1477,7.695,7.594965,1.3
5,1489,6.435,6.351345,1.3
5,1493,6.764,6.676068,1.3
5,1497,5.886,5.809482,1.3
5,1501,6.611,6.525057,1.3
5,1525,8.652,8.539524,1.30000000000001
5,1529,5.145,5.078115,1.3
5,1534,6.187,6.106569,1.3
5,1545,5,4.935,1.30000000000001
5,1556,6,5.922,1.3
5,1571,7.409,7.312683,1.3
5,1618,7.81,7.70847,1.3
5,1625,7.721,7.620627,1.3
5,1627,6.569,6.483603,1.30000000000001
5,1636,6.142,6.062154,1.3
5,1641,6.142,6.062154,1.3
5,1659,7.585,7.486395,1.3
5,1672,7.041,6.949467,1.3
5,1680,5.301,5.232087,1.3
5,1689,8.367,8.258229,1.30000000000001
5,1690,7.523,7.425201,1.3
5,1691,8.276,8.168412,1.3
5,1693,8.398,8.288826,1.29999999999999
5,1700,7.004,6.912948,1.30000000000001
5,1708,7.726,7.625562,1.30000000000001
5,1712,9.587,9.462369,1.30000000000001
5,1713,9.236,9.115932,1.3
5,1716,5.215,5.147205,1.30000000000001
5,1724,5.097,5.030739,1.3
5,1729,7.268,7.173516,1.30000000000001
5,1754,5.623,5.549901,1.3
5,1757,6.587,6.501369,1.3
5,1759,4.699,4.637913,1.29999999999999
5,1766,8.523,8.412201,1.3
5,1779,6,5.922,1.3
5,1791,5.42,5.34954,1.3
5,1802,6.77,6.68199,1.3
5,1809,8.328,8.219736,1.3
5,1810,6,5.922,1.3
5,1836,6.631,6.544797,1.3
5,1845,6.523,6.438201,1.3
5,1848,6.224,6.143088,1.29999999999999
5,1854,7,6.909,1.3
5,1864,6.241,6.159867,1.30000000000001
5,1884,6.955,6.864585,1.3
5,1894,7.004,6.912948,1.30000000000001
5,1898,6.109,6.029583,1.3
5,1925,7.409,7.312683,1.3
5,1927,5.368,5.298216,1.30000000000001
5,1943,6.106,6.026622,1.3
5,1971,6.606,6.520122,1.3
5,1978,6.384,6.301008,1.3
5,1989,5.523,5.451201,1.30000000000001
5,1994,8.562,8.450694,1.30000000000001
5,2004,5.553,5.480811,1.3
5,2025,6.34,6.25758,1.3
5,2043,6.485,6.400695,1.30000000000001
5,2049,6,5.922,1.3
5,2050,5.387,5.316969,1.3
5,2059,6,5.922,1.3
5,2073,6.839,6.750093,1.3
5,2088,5.658,5.584446,1.29999999999999
5,2094,8.268,8.160516,1.29999999999999
5,2103,7.959,7.855533,1.3
5,2108,6,5.922,1.3
5,2110,5.42,5.34954,1.3
5,2118,5.104,5.037648,1.3
5,2126,5,4.935,1.30000000000001
5,2131,5.237,5.168919,1.30000000000001
5,2139,5,4.935,1.30000000000001
5,2144,4.699,4.637913,1.29999999999999
5,2146,5.747,5.672289,1.3
5,2165,6,5.922,1.3
5,2179,8.277,8.169399,1.30000000000001
5,2185,7.64,7.54068,1.30000000000001
5,2187,8.621,8.508927,1.30000000000001
5,2189,7,6.909,1.3
5,2200,8.617,8.504979,1.3
5,2208,5.733,5.658471,1.3
5,2217,8.357,8.248359,1.30000000000001
5,2219,7.42,7.32354,1.30000000000001
5,2241,7.286,7.191282,1.3
5,2247,5,4.935,1.30000000000001
5,2248,5,4.935,1.30000000000001
5,2254,7.258,7.163646,1.3
5,2261,6.378,6.295086,1.3
5,2265,6,5.922,1.3
5,2284,6,5.922,1.3
5,2289,5.909,5.832183,1.3
5,2290,7.137,7.044219,1.30000000000001
5,2300,6,5.922,1.3
5,2309,6,5.922,1.3
5,2321,8.854,8.738898,1.3
5,2324,7.569,7.470603,1.3
5,2344,5,4.935,1.30000000000001
5,2348,5.306,5.237022,1.30000000000001
5,2350,5.678,5.604186,1.30000000000001
5,2371,9.62,9.49494,1.29999999999999
5,2373,7.305,7.210035,1.3
5,2377,6.432,6.348384,1.3
5,2388,6.046,5.967402,1.30000000000001
5,2399,6,5.922,1.3
5,2408,5.596,5.523252,1.3
5,2419,6.055,5.976285,1.3
5,2432,5,4.935,1.30000000000001
5,2444,7.398,7.301826,1.30000000000001
5,2456,6.244,6.162828,1.30000000000001
5,2464,7.921,7.818027,1.30000000000001
5,2467,4.437,4.379319,1.29999999999999
5,2477,7.62,7.52094,1.3
5,2493,6.85,6.76095,1.3
5,2510,6.382,6.299034,1.3
5,2514,7.138,7.045206,1.30000000000001
5,2517,7.066,6.974142,1.3
5,2521,6,5.922,1.3
5,2534,7.796,7.694652,1.3
5,2538,5.149,5.082063,1.3
5,2541,6.1,6.0207,1.3
5,2542,8.398,8.288826,1.29999999999999
5,2557,5,4.935,1.30000000000001
5,2560,6,5.922,1.3
5,2579,6,5.922,1.3
5,2588,6,5.922,1.3
5,2595,6.77,6.68199,1.3
5,2604,5,4.935,1.30000000000001
5,2640,6,5.922,1.3
5,2652,7.409,7.312683,1.3
5,2653,7.387,7.290969,1.3
5,2666,6.264,6.182568,1.30000000000001
5,2669,6,5.922,1.3
5,2674,6,5.922,1.3
5,2685,5,4.935,1.30000000000001
5,2697,6,5.922,1.3
5,2703,6,5.922,1.3
5,2741,6.921,6.831027,1.30000000000001
5,2743,6.06,5.98122,1.3
5,2745,7,6.909,1.3
5,2753,6,5.922,1.3
5,2760,7.658,7.558446,1.3
5,2769,7,6.909,1.3
5,2784,8.071,7.966077,1.3
5,2805,6.717,6.629679,1.3
5,2806,4.886,4.822482,1.3
5,2807,6.192,6.111504,1.3
5,2816,6.076,5.997012,1.3
5,2817,8.558,8.446746,1.30000000000001
5,2830,5,4.935,1.30000000000001
5,2833,5.292,5.223204,1.3
5,2836,5,4.935,1.30000000000001
5,2845,5.444,5.373228,1.3
5,2865,5.553,5.480811,1.3
5,2867,6.77,6.68199,1.3
5,2877,5.398,5.327826,1.3
5,2892,7.18,7.08666,1.30000000000001
5,2895,6,5.922,1.3
5,2897,5.42,5.34954,1.3
5,2921,6,5.922,1.3
5,2923,6,5.922,1.3
5,2933,5.842,5.766054,1.3
5,2937,6,5.922,1.3
5,2947,6.215,6.134205,1.3
5,2952,4.721,4.659627,1.29999999999999
5,2963,6.914,6.824118,1.3
5,2981,7.721,7.620627,1.3
5,2983,5.815,5.739405,1.3
5,2996,5.979,5.901273,1.30000000000001
5,3008,7.886,7.783482,1.3
5,3014,7.367,7.271229,1.3
5,3018,6,5.922,1.3
5,3024,6,5.922,1.3
5,3026,6.928,6.837936,1.3
5,3057,6.554,6.468798,1.3
5,3081,6.6,6.5142,1.3
5,3082,5,4.935,1.30000000000001
5,3092,5.538,5.466006,1.3
5,3117,6.34,6.25758,1.3
5,3137,6.777,6.688899,1.3
5,3143,9.35,9.22845,1.30000000000001
5,3149,6.54,6.45498,1.3
5,3160,6.971,6.880377,1.3
5,3178,7.398,7.301826,1.30000000000001
5,3183,5.92,5.84304,1.29999999999999
5,3190,5,4.935,1.30000000000001
5,3194,5.638,5.564706,1.3
5,3200,6.381,6.298047,1.3
5,3202,5.301,5.232087,1.3
5,3213,7.305,7.210035,1.3
5,3224,8,7.896,1.3
5,3229,6,5.922,1.3
5,3241,6.177,6.096699,1.30000000000001
5,3245,5.951,5.873637,1.3
5,3257,8.222,8.115114,1.29999999999999
5,3283,6,5.922,1.3
5,3284,6,5.922,1.3
5,3293,4.547,4.487889,1.29999999999999
5,3296,6.699,6.611913,1.30000000000001
5,3313,5.573,5.500551,1.3
5,3323,7.198,7.104426,1.3
5,3345,6.724,6.636588,1.30000000000001
5,3356,6,5.922,1.3
5,3372,8.476,8.365812,1.30000000000001
5,3373,6.274,6.192438,1.3
5,3382,6.717,6.629679,1.3
5,3394,6.481,6.396747,1.30000000000001
5,3400,6.174,6.093738,1.3
5,3410,6.47,6.38589,1.3
5,3423,8.013,7.908831,1.3
5,3441,6.078,5.998986,1.3
5,3451,7.122,7.029414,1.3
5,3463,6.668,6.581316,1.3
5,3465,7.201,7.107387,1.30000000000001
5,3468,5,4.935,1.30000000000001
5,3480,8.886,8.770482,1.3
5,3491,6.469,6.384903,1.3
5,3495,6.086,6.006882,1.3
5,3515,6,5.922,1.3
5,3518,7.569,7.470603,1.3
5,3524,7.26,7.16562,1.3
5,3533,6,5.922,1.3
5,3536,6.638,6.551706,1.29999999999999
5,3552,7.36,7.26432,1.3
5,3566,6.167,6.086829,1.3
5,3588,7.87,7.76769,1.3
5,3589,6,5.922,1.3
5,3606,7.668,7.568316,1.3
5,3608,6.495,6.410565,1.3
5,3618,6.5,6.4155,1.3
5,3625,7.456,7.359072,1.3
5,3637,4.745,4.683315,1.3
5,3638,5.481,5.409747,1.30000000000001
5,3642,5.384,5.314008,1.3
5,3654,7.585,7.486395,1.3
5,3658,10.301,10.167087,1.3
5,3663,7.398,7.301826,1.30000000000001
5,3673,6,5.922,1.3
5,3689,6,5.922,1.3
5,3694,5.363,5.293281,1.3
5,3715,6.094,6.014778,1.29999999999999
5,3722,6.76,6.67212,1.3
5,3725,7.114,7.021518,1.30000000000001
5,3749,5.251,5.182737,1.3
5,3779,6.921,6.831027,1.30000000000001
5,3819,7.824,7.722288,1.3
5,3834,6,5.922,1.3
5,3836,7.328,7.232736,1.3
5,3853,7.618,7.518966,1.30000000000001
5,3880,8.046,7.941402,1.3
5,3884,6,5.922,1.3
5,3896,6.878,6.788586,1.3
5,3901,6,5.922,1.3
5,3909,7.292,7.197204,1.3
5,3910,7.263,7.168581,1.3
5,3916,7.663,7.563381,1.3
5,3918,9.046,8.928402,1.30000000000001
5,3919,6,5.922,1.3
5,3930,6.824,6.735288,1.3
5,3943,6.004,5.925948,1.30000000000001
5,3946,6.402,6.318774,1.3
5,3951,7.452,7.355124,1.3
5,3959,6.98,6.88926,1.3
5,3972,6.362,6.279294,1.3
5,3986,5.507,5.435409,1.3
5,4011,6.642,6.555654,1.3
5,4014,5.959,5.881533,1.30000000000001
5,4021,6.516,6.431292,1.3
5,4044,8.886,8.770482,1.3
5,4064,6.267,6.185529,1.30000000000001
5,4072,6.173,6.092751,1.3
5,4083,6.344,6.261528,1.3
5,4102,8.5,8.3895,1.3
5,4103,7.187,7.093569,1.3
5,4107,6,5.922,1.3
5,4118,7.854,7.751898,1.3
5,4119,7.337,7.241619,1.3
5,4129,5.602,5.529174,1.3
5,4130,6.523,6.438201,1.3
5,4142,7.377,7.281099,1.30000000000001
5,4151,6.398,6.314826,1.29999999999999
5,4158,5.538,5.466006,1.3
5,4160,5,4.935,1.30000000000001
5,4170,5,4.935,1.30000000000001
5,4212,6.857,6.767859,1.3
5,4224,6,5.922,1.3
5,4243,8.481,8.370747,1.3
5,4247,8.347,8.238489,1.3
5,4250,9.721,9.594627,1.30000000000001
5,4255,5.586,5.513382,1.30000000000001
5,4259,6.516,6.431292,1.3
5,4278,6.658,6.571446,1.30000000000001
5,4289,9.4,9.2778,1.29999999999999
5,4297,5.463,5.391981,1.29999999999999
5,4298,5.38,5.31006,1.3
5,4326,5.921,5.844027,1.3
5,4328,6.58,6.49446,1.3
5,4336,9.827,9.699249,1.3
5,4337,7.076,6.984012,1.3
5,4353,4.854,4.790898,1.3
5,4358,7.699,7.598913,1.3
5,4377,7.533,7.435071,1.3
6,6,5.77,5.69499,1.3
6,9,7.337,7.241619,1.3
6,11,6.719,6.631653,1.3
6,24,6.921,6.831027,1.30000000000001
6,27,6.461,6.377007,1.30000000000001
6,59,6.601,6.515187,1.3
6,66,8.38,8.27106,1.30000000000001
6,81,6.488,6.403656,1.3
6,85,5,4.935,1.30000000000001
6,86,5,4.935,1.30000000000001
6,88,5.432,5.361384,1.3
6,106,5.208,5.140296,1.3
6,108,5,4.935,1.30000000000001
6,117,5.167,5.099829,1.3
6,125,6.106,6.026622,1.3
6,136,7.595,7.496265,1.30000000000001
6,139,6,5.922,1.3
6,151,6,5.922,1.3
6,153,6,5.922,1.3
6,161,5.886,5.809482,1.3
6,166,7.161,7.067907,1.3
6,174,7.081,6.988947,1.3
6,184,6.678,6.591186,1.30000000000001
6,202,7.585,7.486395,1.3
6,204,7.092,6.999804,1.30000000000001
6,215,7.301,7.206087,1.3
6,216,7,6.909,1.3
6,220,7.244,7.149828,1.30000000000001
6,238,5,4.935,1.30000000000001
6,247,6.472,6.387864,1.3
6,254,7.62,7.52094,1.3
6,266,6,5.922,1.3
6,275,5.421,5.350527,1.3
6,280,7.119,7.026453,1.3
6,283,5.438,5.367306,1.30000000000001
6,289,10.398,10.262826,1.29999999999999
6,293,5,4.935,1.30000000000001
6,294,8.51,8.39937,1.30000000000001
6,295,7.659,7.559433,1.30000000000001
6,296,6,5.922,1.3
6,303,7,6.909,1.3
6,308,4.951,4.886637,1.3
6,312,8.226,8.119062,1.29999999999999
6,325,6,5.922,1.3
6,335,6.312,6.229944,1.29999999999999
6,346,7.222,7.128114,1.3
6,353,5.537,5.465019,1.3
6,362,6.387,6.303969,1.3
6,367,6.9,6.8103,1.3
6,382,6,5.922,1.3
6,383,6,5.922,1.3
6,397,7.62,7.52094,1.3
6,407,7.602,7.503174,1.3
