flow,rows_id,fold
randomForest,chscase_census2_task-3772,8
randomForest,plasma_retinol_task-3778,9
randomForest,fri_c0_500_5_task-3747,10
randomForest,rmftsa_sleepdata_task-3607,1
randomForest,delta_ailerons_task-3668,2
randomForest,disclosure_x_tampered_task-3660,3
randomForest,fri_c1_100_10_task-3654,4
randomForest,page-blocks_task-3884,5
randomForest,segment_task-3821,6
randomForest,stock_task-3706,7
randomForest,planning-relax_task-9953,8
randomForest,vehicle_task-53,9
randomForest,lowbwt_task-3804,10
randomForest,grub-damage_task-3497,1
randomForest,mfeat-fourier_task-14,2
randomForest,bank32nh_task-3698,3
randomForest,qsar-biodeg_task-9957,4
randomForest,fri_c3_1000_5_task-3678,5
randomForest,dresses-sales_task-9982,6
randomForest,jEdit_4.2_4.3_task-3901,7
randomForest,fri_c4_1000_25_task-3589,8
randomForest,banknote-authentication_task-10093,9
randomForest,one-hundred-plants-texture_task-9956,10
randomForest,mw1_task-3920,1
randomForest,bank-marketing_task-9899,2
randomForest,mfeat-zernike_task-22,3
randomForest,wholesale-customers_task-9991,4
randomForest,analcatdata_vineyard_task-3590,5
randomForest,fri_c1_1000_25_task-3780,6
randomForest,wdbc_task-9946,7
randomForest,iris_task-7306,8
randomForest,sa-heart_task-9961,9
randomForest,optdigits_task-28,10
randomForest,fri_c4_250_50_task-3781,1
randomForest,scene_task-3485,2
randomForest,molecular-biology_promoters_task-2373,3
randomForest,space_ga_task-3603,4
randomForest,fri_c4_250_100_task-3699,5
randomForest,abalone_task-9900,6
randomForest,PizzaCutter1_task-7548,7
randomForest,diggle_table_a2_task-3683,8
randomForest,kr-vs-k_task-9972,9
randomForest,strikes_task-3636,10
randomForest,rabe_266_task-3647,1
randomForest,iris_task-7555,2
randomForest,quake_task-3811,3
randomForest,chscase_census3_task-3771,4
randomForest,autoUniv-au7-700_task-9905,5
randomForest,pm10_task-3616,6
randomForest,glass_task-3868,7
randomForest,fri_c1_500_50_task-3632,8
randomForest,wine_task-2382,9
randomForest,fri_c4_1000_100_task-3584,10
randomForest,prnn_crabs_task-3539,1
randomForest,blogger_task-10094,2
randomForest,fri_c2_100_5_task-3592,3
randomForest,parkinsons_task-9951,4
randomForest,volcanoes-e1_task-9915,5
randomForest,jEdit_4.0_4.2_task-3921,6
randomForest,analcatdata_supreme_task-3594,7
randomForest,climate-model-simulation-crashes_task-9980,8
randomForest,mu284_task-3744,9
randomForest,one-hundred-plants-shape_task-9955,10
randomForest,car_task-21,1
randomForest,boston_task-3736,2
randomForest,wilt_task-9914,3
randomForest,yeast_task-2073,4
randomForest,CastMetal1_task-10096,5
randomForest,pc1_req_task-4001,6
randomForest,fri_c4_100_100_task-3693,7
randomForest,ionosphere_task-57,8
randomForest,optdigits_task-3843,9
randomForest,phoneme_task-9952,10
randomForest,BNG(cmc)_task-2146,1
randomForest,volcanoes-a1_task-10103,2
randomForest,lsvt_task-9975,3
randomForest,fri_c4_250_25_task-3796,4
randomForest,rmftsa_ladata_task-3583,5
randomForest,tae_task-3818,6
randomForest,housing_task-3718,7
randomForest,visualizing_soil_task-3786,8
randomForest,analcatdata_creditscore_task-3552,9
randomForest,fri_c1_250_5_task-3596,10
randomForest,one-hundred-plants-margin_task-9954,1
randomForest,diggle_table_a2_task-3578,2
randomForest,nursery_task-9892,3
randomForest,disclosure_x_noise_task-3692,4
randomForest,tamilnadu-electricity_task-9968,5
randomForest,fri_c1_500_25_task-3645,6
randomForest,fri_c0_500_25_task-3789,7
randomForest,chscase_funds_task-3666,8
randomForest,volcanoes-c1_task-9933,9
randomForest,abalone_task-2075,10
randomForest,nursery_task-3822,1
randomForest,fri_c0_250_5_task-3642,2
randomForest,houses_task-3688,3
randomForest,MegaWatt1_task-7556,4
randomForest,wall-robot-navigation_task-9942,5
randomForest,kdd_synthetic_control_task-3867,6
randomForest,cpu_small_task-3601,7
randomForest,Australian_task-3019,8
randomForest,prnn_fglass_task-3859,9
randomForest,visualizing_livestock_task-3577,10
randomForest,BNG(tic-tac-toe)_task-206,1
randomForest,letter_task-3840,2
randomForest,bodyfat_task-3644,3
randomForest,ringnorm_task-9959,4
randomForest,newton_hema_task-3649,5
randomForest,pendigits_task-3882,6
randomForest,chess_task-3952,7
randomForest,pwLinear_task-3587,8
randomForest,kc1-top5_task-3898,9
randomForest,servo_task-3613,10
randomForest,volcanoes-e3_task-9917,1
randomForest,hayes-roth_task-3837,2
randomForest,energy-efficiency_task-9990,3
randomForest,chscase_census6_task-3763,4
randomForest,autoUniv-au1-1000_task-9909,5
randomForest,spectrometer_task-3486,6
randomForest,mfeat-karhunen_task-3883,7
randomForest,rmftsa_ctoarrivals_task-3676,8
randomForest,kc2_task-3913,9
randomForest,lymph_task-3869,10
randomForest,pol_task-3588,1
randomForest,balloon_task-3777,2
randomForest,zoo_task-60,3
randomForest,analcatdata_apnea1_task-3633,4
randomForest,fri_c1_100_25_task-3677,5
randomForest,analcatdata_chlamydia_task-3739,6
randomForest,veteran_task-3585,7
randomForest,fri_c1_100_50_task-3740,8
randomForest,anneal_task-2867,9
randomForest,elevators_task-3711,10
randomForest,CostaMadre1_task-7557,1
randomForest,triazines_task-3653,2
randomForest,fri_c3_500_5_task-3615,3
randomForest,fri_c1_1000_5_task-3609,4
randomForest,micro-mass_task-9949,5
randomForest,letter_task-6,6
randomForest,cal_housing_task-3687,7
randomForest,fri_c1_250_50_task-3635,8
randomForest,ecoli_task-38,9
randomForest,ailerons_task-3600,10
randomForest,MegaWatt1_task-7547,1
randomForest,eeg-eye-state_task-9983,2
randomForest,tecator_task-3716,3
randomForest,page-blocks_task-30,4
randomForest,ozone-level-8hr_task-9978,5
randomForest,SPECT_task-3495,6
randomForest,mfeat-karhunen_task-16,7
randomForest,fri_c1_1000_50_task-3702,8
randomForest,seismic-bumps_task-9963,9
randomForest,fri_c4_100_50_task-3795,10
randomForest,fri_c3_500_25_task-3759,1
randomForest,vinnie_task-3724,2
randomForest,teachingAssistant_task-3949,3
randomForest,sleuth_case2002_task-3765,4
randomForest,fri_c2_250_5_task-3774,5
randomForest,house_8L_task-3708,6
randomForest,zoo_task-3828,7
randomForest,fri_c4_100_25_task-3732,8
randomForest,tae_task-47,9
randomForest,volcanoes-b6_task-9932,10
randomForest,fri_c1_500_10_task-3689,1
randomForest,mfeat-morphological_task-18,2
randomForest,cardiotocography_task-9979,3
randomForest,molecular-biology_promoters_task-3819,4
randomForest,vertebra-column_task-9939,5
randomForest,2dplanes_task-3593,6
randomForest,wind_task-3712,7
randomForest,fri_c4_100_10_task-3742,8
randomForest,volcanoes-b4_task-9930,9
randomForest,fri_c0_250_25_task-3639,10
randomForest,fri_c3_500_10_task-3799,1
randomForest,mfeat-morphological_task-3825,2
randomForest,lymph_task-10,3
randomForest,flags_task-3875,4
randomForest,thoracic-surgery_task-9969,5
randomForest,autoUniv-au7-1100_task-9906,6
randomForest,first-order-theorem-proving_task-9985,7
randomForest,acute-inflammations_task-9901,8
randomForest,JapaneseVowels_task-3510,9
randomForest,fri_c3_1000_10_task-3606,10
randomForest,fri_c2_500_50_task-3783,1
randomForest,fri_c2_500_10_task-3733,2
randomForest,heart-h_task-9894,3
randomForest,volcanoes-e5_task-9919,4
randomForest,fri_c4_500_10_task-3720,5
randomForest,kc3_task-3915,6
randomForest,mfeat-pixel_task-3885,7
randomForest,leaf_task-9973,8
randomForest,quake_task-3638,9
randomForest,analcatdata_authorship_task-3549,10
randomForest,PieChart4_task-10100,1
randomForest,vertebra-column_task-9940,2
randomForest,mc1_task-3907,3
randomForest,analcatdata_dmft_task-3560,4
randomForest,delta_elevators_task-3684,5
randomForest,ilpd_task-9971,6
randomForest,fri_c1_1000_10_task-3773,7
randomForest,kropt_task-2076,8
randomForest,fri_c2_250_50_task-3741,9
randomForest,fri_c1_250_25_task-3612,10
randomForest,diabetes_task-37,1
randomForest,Click_prediction_small_task-7295,2
randomForest,pc2_task-3919,3
randomForest,fri_c2_1000_10_task-3776,4
randomForest,banana_task-10091,5
randomForest,ar1_task-3909,6
randomForest,volcanoes-b2_task-9928,7
randomForest,grub-damage_task-3888,8
randomForest,fri_c0_500_50_task-3751,9
randomForest,puma8NH_task-3681,10
randomForest,mammography_task-3483,1
randomForest,robot-failures-lp5_task-9938,2
randomForest,fri_c3_100_25_task-3634,3
randomForest,fri_c0_100_25_task-3752,4
randomForest,wilt_task-9889,5
randomForest,fruitfly_task-3580,6
randomForest,volcanoes-b3_task-9929,7
randomForest,sensory_task-3691,8
randomForest,volcanoes-e2_task-9916,9
randomForest,analcatdata_dmft_task-3877,10
randomForest,steel-plates-fault_task-9967,1
randomForest,semeion_task-9964,2
randomForest,fri_c0_500_10_task-3806,3
randomForest,arsenic-female-lung_task-3813,4
randomForest,car_task-3854,5
randomForest,disclosure_z_task-3794,6
randomForest,heart-statlog_task-52,7
randomForest,hill-valley_task-9970,8
randomForest,fri_c0_100_50_task-3715,9
randomForest,SPECTF_task-3496,10
randomForest,electricity_task-219,1
randomForest,collins_task-3567,2
randomForest,fri_c2_100_50_task-3785,3
randomForest,fri_c0_250_10_task-3629,4
randomForest,cnae-9_task-9981,5
randomForest,visualizing_livestock_task-3731,6
randomForest,PieChart3_task-10099,7
randomForest,mfeat-factors_task-12,8
randomForest,ada_agnostic_task-3896,9
randomForest,volcanoes-a4_task-9926,10
randomForest,fri_c0_1000_10_task-3710,1
randomForest,fri_c2_500_5_task-3657,2
randomForest,humandevel_task-3787,3
randomForest,fri_c2_1000_25_task-3766,4
randomForest,arsenic-male-lung_task-3814,5
randomForest,autoPrice_task-3622,6
randomForest,hill-valley_task-9893,7
randomForest,volcanoes-a3_task-9925,8
randomForest,analcatdata_wildcat_task-3614,9
randomForest,cpu_act_task-3627,10
randomForest,fri_c2_100_25_task-3641,1
randomForest,bank8FM_task-3591,2
randomForest,PieChart2_task-10098,3
randomForest,PizzaCutter3_task-7549,4
randomForest,fri_c3_250_25_task-3697,5
randomForest,fri_c4_1000_50_task-3662,6
randomForest,PieChart1_task-10097,7
randomForest,synthetic_control_task-3512,8
randomForest,puma32H_task-3618,9
randomForest,socmob_task-3797,10
randomForest,ecoli_task-3874,1
randomForest,fri_c2_250_25_task-3659,2
randomForest,waveform-5000_task-58,3
randomForest,fri_c3_250_10_task-3658,4
randomForest,fri_c2_1000_50_task-3730,5
randomForest,abalone_task-3586,6
randomForest,badges2_task-3955,7
randomForest,chscase_census5_task-3769,8
randomForest,backache_task-3554,9
randomForest,monks-problems-3_task-3494,10
randomForest,wisconsin_task-3619,1
randomForest,MagicTelescope_task-3954,2
randomForest,visualizing_environmental_task-3602,3
randomForest,mfeat-fourier_task-3834,4
randomForest,analcatdata_authorship_task-3833,5
randomForest,segment_task-36,6
randomForest,analcatdata_apnea2_task-3631,7
randomForest,volcanoes-a2_task-9924,8
randomForest,wine_task-3836,9
randomForest,volcanoes-d3_task-9922,10
randomForest,fri_c0_100_5_task-3620,1
randomForest,fri_c3_100_10_task-3648,2
randomForest,mfeat-pixel_task-20,3
randomForest,arsenic-male-bladder_task-3810,4
randomForest,fri_c3_250_50_task-3737,5
randomForest,vowel_task-3879,6
randomForest,kin8nm_task-3672,7
randomForest,robot-failures-lp4_task-9937,8
randomForest,user-knowledge_task-9944,9
randomForest,wall-robot-navigation_task-9960,10
randomForest,seeds_task-9962,1
randomForest,cpu_task-3661,2
randomForest,spambase_task-43,3
randomForest,cloud_task-3753,4
randomForest,fri_c1_500_5_task-3734,5
randomForest,fri_c0_1000_5_task-3664,6
randomForest,waveform-5000_task-3842,7
randomForest,fri_c0_100_10_task-3673,8
randomForest,PizzaCutter3_task-7559,9
randomForest,fri_c2_250_10_task-3695,10
randomForest,qualitative-bankruptcy_task-9958,1
randomForest,machine_cpu_task-3599,2
randomForest,autoUniv-au4-2500_task-9908,3
randomForest,twonorm_task-9943,4
randomForest,tic-tac-toe_task-49,5
randomForest,prnn_synth_task-3555,6
randomForest,house_16H_task-3686,7
randomForest,fri_c3_1000_25_task-3581,8
randomForest,volcanoes-b1_task-9927,9
randomForest,collins_task-3850,10
randomForest,satimage_task-2074,1
randomForest,visualizing_galaxy_task-3788,2
randomForest,monks-problems-1_task-3492,3
randomForest,splice_task-3816,4
randomForest,BNG(breast-w)_task-2142,5
randomForest,mfeat-zernike_task-3858,6
randomForest,mozilla4_task-3899,7
randomForest,fri_c4_500_50_task-3670,8
randomForest,eye_movements_task-3897,9
randomForest,fri_c4_250_10_task-3727,10
randomForest,iris_task-59,1
randomForest,fri_c0_1000_25_task-3714,2
randomForest,analcatdata_lawsuit_task-3542,3
randomForest,glass_task-40,4
randomForest,iris_task-3832,5
randomForest,pc4_task-3902,6
randomForest,fri_c1_250_10_task-3798,7
randomForest,kr-vs-kp_task-3,8
randomForest,volcanoes-d2_task-9921,9
randomForest,pendigits_task-32,10
randomForest,micro-mass_task-9950,1
randomForest,chscase_vine2_task-3679,2
randomForest,cardiotocography_task-9898,3
randomForest,heart-switzerland_task-9948,4
randomForest,arsenic-female-bladder_task-3812,5
randomForest,monks-problems-2_task-3493,6
randomForest,ar4_task-3911,7
randomForest,cmc_task-23,8
randomForest,flags_task-3018,9
randomForest,fri_c2_1000_5_task-3775,10
randomForest,fri_c2_500_25_task-3743,1
randomForest,spectrometer_task-3817,2
randomForest,analcatdata_apnea3_task-3630,3
randomForest,chatfield_4_task-3685,4
randomForest,analcatdata_neavote_task-3729,5
randomForest,splice_task-45,6
randomForest,wall-robot-navigation_task-9941,7
randomForest,acute-inflammations_task-10089,8
randomForest,kdd_JapaneseVowels_task-3839,9
randomForest,analcatdata_seropositive_task-3784,10
randomForest,pollen_task-3735,1
randomForest,balance-scale_task-11,2
randomForest,yeast_ml8_task-3488,3
randomForest,volcanoes-b5_task-9931,4
randomForest,volcanoes-d4_task-9923,5
randomForest,cmc_task-3846,6
randomForest,disclosure_x_bias_task-3640,7
randomForest,fri_c3_1000_50_task-3671,8
randomForest,breast-tissue_task-10095,9
randomForest,kc1-binary_task-3916,10
randomForest,nursery_task-26,1
randomForest,heart-long-beach_task-9947,2
randomForest,credit-g_task-31,3
randomForest,auto_price_task-3611,4
randomForest,sonar_task-39,5
randomForest,PopularKids_task-3937,6
randomForest,hayes-roth_task-3491,7
randomForest,analcatdata_michiganacc_task-3637,8
randomForest,rmftsa_sleepdata_task-3574,9
randomForest,balance-scale_task-3860,10
randomForest,datatrieve_task-3923,1
randomForest,fri_c0_250_50_task-3598,2
randomForest,pc1_task-3918,3
randomForest,vowel_task-3022,4
randomForest,kc1_task-3917,5
randomForest,energy-efficiency_task-9989,6
randomForest,fertility_task-9984,7
randomForest,mv_task-3745,8
randomForest,analcatdata_germangss_task-3887,9
randomForest,haberman_task-42,10
randomForestSRC,credit-g_task-31,1
randomForestSRC,diggle_table_a2_task-3683,2
randomForestSRC,haberman_task-42,3
randomForestSRC,chscase_geyser1_task-3758,4
randomForestSRC,fri_c2_250_25_task-3659,5
randomForestSRC,pollen_task-3735,6
randomForestSRC,prnn_fglass_task-3859,7
randomForestSRC,hill-valley_task-9893,8
randomForestSRC,pm10_task-3616,9
randomForestSRC,ar6_task-3914,10
randomForestSRC,chscase_census4_task-3770,1
randomForestSRC,fruitfly_task-3580,2
randomForestSRC,zoo_task-3828,3
randomForestSRC,sa-heart_task-9961,4
randomForestSRC,fri_c0_1000_10_task-3710,5
randomForestSRC,SPECTF_task-3496,6
randomForestSRC,CostaMadre1_task-7557,7
randomForestSRC,ada_agnostic_task-3896,8
randomForestSRC,segment_task-3821,9
randomForestSRC,fri_c1_500_5_task-3734,10
randomForestSRC,seismic-bumps_task-9963,1
randomForestSRC,semeion_task-9964,2
randomForestSRC,eeg-eye-state_task-9983,3
randomForestSRC,fri_c3_100_5_task-3779,4
randomForestSRC,newton_hema_task-3649,5
randomForestSRC,no2_task-3749,6
randomForestSRC,chscase_census5_task-3769,7
randomForestSRC,volcanoes-a1_task-10103,8
randomForestSRC,vinnie_task-3724,9
randomForestSRC,PizzaCutter1_task-7548,10
randomForestSRC,yeast_task-2073,1
randomForestSRC,houses_task-3688,2
randomForestSRC,fri_c1_100_5_task-3694,3
randomForestSRC,anneal_task-1,4
randomForestSRC,fri_c3_250_50_task-3737,5
randomForestSRC,prnn_fglass_task-3815,6
randomForestSRC,mu284_task-3744,7
randomForestSRC,volcanoes-e3_task-9917,8
randomForestSRC,mfeat-zernike_task-3858,9
randomForestSRC,stock_task-3706,10
randomForestSRC,monks-problems-3_task-3494,1
randomForestSRC,fri_c4_250_100_task-3699,2
randomForestSRC,fri_c0_500_5_task-3747,3
randomForestSRC,fri_c1_1000_50_task-3702,4
randomForestSRC,prnn_synth_task-3555,5
randomForestSRC,mw1_task-3920,6
randomForestSRC,car_task-21,7
randomForestSRC,CastMetal1_task-10096,8
randomForestSRC,vertebra-column_task-9940,9
randomForestSRC,analcatdata_authorship_task-3833,10
randomForestSRC,lsvt_task-9975,1
randomForestSRC,fri_c2_1000_10_task-3776,2
randomForestSRC,dresses-sales_task-9982,3
randomForestSRC,tamilnadu-electricity_task-9968,4
randomForestSRC,kdd_JapaneseVowels_task-3839,5
randomForestSRC,cal_housing_task-3687,6
randomForestSRC,fri_c1_250_5_task-3596,7
randomForestSRC,kc3_task-3915,8
randomForestSRC,volcanoes-e2_task-9916,9
randomForestSRC,fri_c4_100_10_task-3742,10
randomForestSRC,analcatdata_neavote_task-3729,1
randomForestSRC,acute-inflammations_task-9901,2
randomForestSRC,fri_c2_500_25_task-3743,3
randomForestSRC,pendigits_task-32,4
randomForestSRC,fri_c3_100_50_task-3582,5
randomForestSRC,mfeat-factors_task-3841,6
randomForestSRC,fri_c0_500_25_task-3789,7
randomForestSRC,plasma_retinol_task-3778,8
randomForestSRC,autoUniv-au7-500_task-9903,9
randomForestSRC,breast-tissue_task-9897,10
randomForestSRC,volcanoes-e4_task-9918,1
randomForestSRC,hayes-roth_task-3491,2
randomForestSRC,mc2_task-3905,3
randomForestSRC,fri_c3_100_25_task-3634,4
randomForestSRC,badges2_task-3955,5
randomForestSRC,fri_c1_500_10_task-3689,6
randomForestSRC,fri_c3_500_50_task-3800,7
randomForestSRC,strikes_task-3636,8
randomForestSRC,fri_c1_500_25_task-3645,9
randomForestSRC,oil_spill_task-3484,10
randomForestSRC,ozone-level-8hr_task-9978,1
randomForestSRC,analcatdata_authorship_task-3549,2
randomForestSRC,analcatdata_apnea3_task-3630,3
randomForestSRC,analcatdata_apnea2_task-3631,4
randomForestSRC,rmftsa_ctoarrivals_task-3676,5
randomForestSRC,fri_c2_1000_25_task-3766,6
randomForestSRC,iris_task-3832,7
randomForestSRC,arsenic-female-bladder_task-3812,8
randomForestSRC,kin8nm_task-3672,9
randomForestSRC,datatrieve_task-3923,10
randomForestSRC,fri_c3_250_10_task-3658,1
randomForestSRC,disclosure_z_task-3794,2
randomForestSRC,tic-tac-toe_task-49,3
randomForestSRC,autoUniv-au7-1100_task-9906,4
randomForestSRC,vowel_task-3879,5
randomForestSRC,rabe_266_task-3647,6
randomForestSRC,fri_c2_100_10_task-3628,7
randomForestSRC,fri_c0_250_10_task-3629,8
randomForestSRC,fri_c1_1000_10_task-3773,9
randomForestSRC,transplant_task-3748,10
randomForestSRC,volcanoes-d3_task-9922,1
randomForestSRC,fri_c1_100_25_task-3677,2
randomForestSRC,PieChart2_task-10098,3
randomForestSRC,house_8L_task-3708,4
randomForestSRC,analcatdata_germangss_task-3887,5
randomForestSRC,visualizing_livestock_task-3577,6
randomForestSRC,analcatdata_seropositive_task-3784,7
randomForestSRC,anneal_task-2867,8
randomForestSRC,molecular-biology_promoters_task-2373,9
randomForestSRC,autoPrice_task-3622,10
randomForestSRC,pc2_task-3919,1
randomForestSRC,heart-switzerland_task-9948,2
randomForestSRC,volcanoes-b2_task-9928,3
randomForestSRC,cmc_task-3846,4
randomForestSRC,kdd_synthetic_control_task-3867,5
randomForestSRC,wdbc_task-9946,6
randomForestSRC,jEdit_4.0_4.2_task-3921,7
randomForestSRC,triazines_task-3653,8
randomForestSRC,cmc_task-23,9
randomForestSRC,kc1_task-3917,10
randomForestSRC,volcanoes-e1_task-9915,1
randomForestSRC,fri_c3_500_5_task-3615,2
randomForestSRC,pendigits_task-3882,3
randomForestSRC,phoneme_task-9952,4
randomForestSRC,humandevel_task-3787,5
randomForestSRC,BNG(breast-w)_task-2142,6
randomForestSRC,volcanoes-b1_task-9927,7
randomForestSRC,arsenic-female-lung_task-3813,8
randomForestSRC,fri_c2_100_25_task-3641,9
randomForestSRC,Smartphone-Based_Recognition_of_Human_Activities_task-10104,10
randomForestSRC,leaf_task-9973,1
randomForestSRC,PopularKids_task-3937,2
randomForestSRC,fri_c0_1000_50_task-3767,3
randomForestSRC,one-hundred-plants-shape_task-9955,4
randomForestSRC,sonar_task-39,5
randomForestSRC,blogger_task-10094,6
randomForestSRC,fri_c4_1000_10_task-3617,7
randomForestSRC,fri_c2_1000_50_task-3730,8
randomForestSRC,cpu_task-3661,9
randomForestSRC,spambase_task-43,10
randomForestSRC,vehicle_task-53,1
randomForestSRC,mfeat-morphological_task-18,2
randomForestSRC,volcanoes-e5_task-9919,3
randomForestSRC,lymph_task-10,4
randomForestSRC,balance-scale_task-11,5
randomForestSRC,electricity_task-219,6
randomForestSRC,micro-mass_task-9950,7
randomForestSRC,vehicle_task-3857,8
randomForestSRC,cloud_task-3753,9
randomForestSRC,fri_c0_500_50_task-3751,10
randomForestSRC,pol_task-3588,1
randomForestSRC,fri_c1_250_25_task-3612,2
randomForestSRC,disclosure_x_noise_task-3692,3
randomForestSRC,mammography_task-3483,4
randomForestSRC,grub-damage_task-3497,5
randomForestSRC,fri_c2_250_10_task-3695,6
randomForestSRC,acute-inflammations_task-10089,7
randomForestSRC,tae_task-3818,8
randomForestSRC,vertebra-column_task-9939,9
randomForestSRC,wine_task-2382,10
randomForestSRC,blood-transfusion-service-center_task-10101,1
randomForestSRC,mfeat-morphological_task-3825,2
randomForestSRC,analcatdata_creditscore_task-3552,3
randomForestSRC,volcanoes-d4_task-9923,4
randomForestSRC,yeast_ml8_task-3488,5
randomForestSRC,bank32nh_task-3698,6
randomForestSRC,volcanoes-b3_task-9929,7
randomForestSRC,fri_c4_1000_100_task-3584,8
randomForestSRC,ar1_task-3909,9
randomForestSRC,fri_c0_100_25_task-3752,10
randomForestSRC,energy-efficiency_task-9989,1
randomForestSRC,diggle_table_a2_task-3578,2
randomForestSRC,spectrometer_task-3817,3
randomForestSRC,kropt_task-2076,4
randomForestSRC,analcatdata_challenger_task-3876,5
randomForestSRC,balloon_task-3777,6
randomForestSRC,heart-h_task-9894,7
randomForestSRC,mozilla4_task-3899,8
randomForestSRC,seeds_task-9962,9
randomForestSRC,hayes-roth_task-3837,10
randomForestSRC,mfeat-factors_task-12,1
randomForestSRC,nursery_task-9892,2
randomForestSRC,fertility_task-9984,3
randomForestSRC,chscase_census2_task-3772,4
randomForestSRC,parkinsons_task-9951,5
randomForestSRC,thoracic-surgery_task-9969,6
randomForestSRC,ailerons_task-3600,7
randomForestSRC,fri_c2_100_50_task-3785,8
randomForestSRC,banana_task-10091,9
randomForestSRC,letter_task-6,10
randomForestSRC,fri_c1_250_10_task-3798,1
randomForestSRC,fri_c4_500_10_task-3720,2
randomForestSRC,socmob_task-3797,3
randomForestSRC,glass_task-3868,4
randomForestSRC,volcanoes-b6_task-9932,5
randomForestSRC,fri_c3_500_25_task-3759,6
randomForestSRC,fri_c0_250_25_task-3639,7
randomForestSRC,JapaneseVowels_task-3510,8
randomForestSRC,fri_c3_1000_10_task-3606,9
randomForestSRC,analcatdata_wildcat_task-3614,10
randomForestSRC,fri_c4_1000_50_task-3662,1
randomForestSRC,letter_task-3840,2
randomForestSRC,vowel_task-3022,3
randomForestSRC,abalone_task-9900,4
randomForestSRC,iris_task-59,5
randomForestSRC,wisconsin_task-3619,6
randomForestSRC,disclosure_x_bias_task-3640,7
randomForestSRC,delta_elevators_task-3684,8
randomForestSRC,fri_c1_100_50_task-3740,9
randomForestSRC,robot-failures-lp4_task-9937,10
randomForestSRC,mfeat-fourier_task-14,1
randomForestSRC,autoUniv-au6-400_task-9907,2
randomForestSRC,analcatdata_supreme_task-3594,3
randomForestSRC,fri_c0_100_50_task-3715,4
randomForestSRC,optdigits_task-28,5
randomForestSRC,kc1-top5_task-3898,6
randomForestSRC,fri_c4_100_100_task-3693,7
randomForestSRC,mv_task-3745,8
randomForestSRC,quake_task-3811,9
randomForestSRC,fri_c0_1000_25_task-3714,10
randomForestSRC,mfeat-fourier_task-3834,1
randomForestSRC,flags_task-3875,2
randomForestSRC,visualizing_soil_task-3786,3
randomForestSRC,waveform-5000_task-3842,4
randomForestSRC,fri_c3_1000_25_task-3581,5
randomForestSRC,cardiotocography_task-9979,6
randomForestSRC,autoUniv-au6-1000_task-9902,7
randomForestSRC,chscase_vine2_task-3679,8
randomForestSRC,bank8FM_task-3591,9
randomForestSRC,fri_c3_100_10_task-3648,10
randomForestSRC,analcatdata_vineyard_task-3590,1
randomForestSRC,mfeat-zernike_task-22,2
randomForestSRC,ilpd_task-9971,3
randomForestSRC,cpu_act_task-3627,4
randomForestSRC,fri_c2_1000_5_task-3775,5
randomForestSRC,climate-model-simulation-crashes_task-9980,6
randomForestSRC,boston_task-3736,7
randomForestSRC,heart-long-beach_task-9947,8
randomForestSRC,BNG(tic-tac-toe)_task-206,9
randomForestSRC,wall-robot-navigation_task-9941,10
randomForestSRC,fri_c1_250_50_task-3635,1
randomForestSRC,PieChart4_task-10100,2
randomForestSRC,teachingAssistant_task-3949,3
randomForestSRC,chess_task-3952,4
randomForestSRC,puma8NH_task-3681,5
randomForestSRC,autoUniv-au1-1000_task-9909,6
randomForestSRC,collins_task-3567,7
randomForestSRC,MegaWatt1_task-7556,8
randomForestSRC,fri_c2_500_10_task-3733,9
randomForestSRC,first-order-theorem-proving_task-9985,10
randomForestSRC,kc2_task-3913,1
randomForestSRC,sensory_task-3691,2
randomForestSRC,analcatdata_boxing1_task-3540,3
randomForestSRC,volcanoes-b5_task-9931,4
randomForestSRC,backache_task-3554,5
randomForestSRC,veteran_task-3585,6
randomForestSRC,fri_c0_100_5_task-3620,7
randomForestSRC,Australian_task-3019,8
randomForestSRC,fri_c2_250_5_task-3774,9
randomForestSRC,volcanoes-a4_task-9926,10
randomForestSRC,lowbwt_task-3804,1
randomForestSRC,mfeat-karhunen_task-3883,2
randomForestSRC,delta_ailerons_task-3668,3
randomForestSRC,ar4_task-3911,4
randomForestSRC,qsar-biodeg_task-9957,5
randomForestSRC,boston_corrected_task-3690,6
randomForestSRC,optdigits_task-3843,7
randomForestSRC,kr-vs-kp_task-3,8
randomForestSRC,mfeat-pixel_task-3885,9
randomForestSRC,fri_c4_500_25_task-3703,10
randomForestSRC,SPECT_task-3495,1
randomForestSRC,energy-efficiency_task-9990,2
randomForestSRC,fri_c2_250_50_task-3741,3
randomForestSRC,chscase_census6_task-3763,4
randomForestSRC,page-blocks_task-30,5
randomForestSRC,fri_c4_1000_25_task-3589,6
randomForestSRC,fri_c3_500_10_task-3799,7
randomForestSRC,wind_task-3712,8
randomForestSRC,spectrometer_task-3486,9
randomForestSRC,arsenic-male-bladder_task-3810,10
randomForestSRC,chatfield_4_task-3685,1
randomForestSRC,wholesale-customers_task-9991,2
randomForestSRC,prnn_crabs_task-3539,3
randomForestSRC,fri_c0_100_10_task-3673,4
randomForestSRC,volcanoes-d1_task-9920,5
randomForestSRC,cardiotocography_task-9898,6
randomForestSRC,fri_c4_250_10_task-3727,7
randomForestSRC,wholesale-customers_task-9988,8
randomForestSRC,splice_task-3816,9
randomForestSRC,kc1-binary_task-3916,10
randomForestSRC,fri_c3_250_5_task-3610,1
randomForestSRC,pc1_task-3918,2
